IncidentID,Case Number,DateID,CrimeTypeID,LocationID,Arrest,Domestic,Location Description Encoded
8860853,HV534436,134761,19,250002,False,False,44
8706995,HV383473,100276,77,188044,True,False,125
9953546,HY141520,21895,17,38256,False,False,109
9597137,HX247955,307843,4,486242,False,False,112
10172846,HY360495,426660,16,55087,False,True,17
9407093,HW550272,262893,16,435206,False,False,112
10428688,HZ165943,498297,32,23253,False,False,109
9868006,HX518359,372571,4,5535,False,False,125
9296571,HW441569,237316,11,400767,False,False,121
10709326,HZ466518,575664,24,31771,True,False,113
9088639,HW233654,188210,8,329285,False,False,101
10075218,HY264315,403356,28,362217,False,False,85
8459070,HV136477,43535,35,76028,False,False,121
10302101,HY490211,462475,4,539582,False,False,109
8520315,HV197036,58088,10,104719,False,False,132
9036043,HW182367,174453,35,262401,False,False,125
10788242,HZ557775,600831,92,756100,True,False,112
10665976,HZ416226,560714,61,667705,False,False,109
9155702,HW301481,204457,1,352486,False,True,17
8514811,HV191634,54847,57,22475,False,False,82
9588688,HX239184,305901,37,453753,False,False,109
10029496,HY219500,392212,1,41232,False,True,17
10786340,HZ554277,599824,11,755514,False,False,135
10402293,HZ138760,491613,29,671607,False,False,111
10714820,HZ472366,577502,25,585246,False,False,75
9467581,HX120612,277607,11,452112,False,False,125
9944289,HY131680,20589,3,34793,False,False,125
8601944,HV275993,75990,32,140801,False,False,111
9544332,HX197541,295668,106,471897,True,False,15
8840758,HV513492,130007,90,241985,False,False,125
10101725,HY290432,408624,20,599514,False,False,109
9292408,HW437402,223599,20,399410,False,False,20
8442254,HV120594,39794,16,68358,True,True,109
9667453,HX317338,324733,32,173894,False,False,17
10375423,HZ111904,485484,35,441055,False,False,125
10650754,HZ400889,557601,11,721895,False,False,109
9259127,HW404078,228012,32,345073,False,True,109
9672420,HX322156,325771,57,24956,False,False,17
9409857,HW553242,263472,10,436155,False,False,125
9791962,HX441013,354619,21,541699,False,False,125
8619040,HV292318,78037,8,20543,True,False,72
9336668,HW480380,246353,8,413546,False,False,125
9201713,HW346758,214954,5,40943,False,False,121
9988921,HY179054,29604,16,50705,False,False,109
10224682,HY411418,440413,19,481138,False,False,96
10586559,HZ337053,560568,44,341245,True,False,125
10461905,HZ200667,508456,14,683828,False,False,17
8899782,HV573851,142248,4,264915,False,False,125
8984341,HW131015,161014,294,294726,False,False,109
10372071,HZ107936,484184,17,443739,False,False,17
8667547,HV342776,90790,1,169816,False,True,109
10182892,HY370421,429053,11,619778,False,False,96
8528769,HV205929,59933,4,7195,False,False,109
8877217,HV550913,138592,60,256317,False,True,119
8991117,HW138445,165173,27,4039,True,False,82
9716028,HX366209,336541,76,520158,True,False,125
9870673,HX521024,371398,56,562623,False,True,109
9263864,HW408531,229156,8,212047,False,False,125
10660457,HZ410687,560103,8,724095,False,True,121
9002608,HW149291,167813,5,300858,False,False,121
9250358,HW395792,225647,8,384954,False,False,110
10695887,HZ451175,571372,1,707027,False,True,17
8627107,HV300607,81881,1,151632,True,True,125
10629245,HZ382029,552743,103,717686,False,False,101
9443258,HW587571,271929,35,435209,False,False,121
9867199,HX517713,34862,16,10220,False,False,109
9466859,HX119689,277339,22,108827,True,False,60
10325955,HY516394,469174,29,91593,False,False,17
10562397,HZ309402,532373,11,198403,False,False,121
10440821,HZ179618,503904,4,680421,False,False,125
10055744,HY245027,398397,10,588018,False,False,15
9507202,HX162651,286123,1,31154,False,True,109
8936886,HV608676,151865,68,210831,False,False,125
8753760,HV429075,110407,3,207591,False,False,15
9350777,HW494619,249746,21,418133,False,False,125
8604880,HV278666,76698,41,141998,False,False,125
10165598,HY338197,516919,92,38476,True,False,121
10424290,HZ162243,498797,291,109631,True,False,7
8723536,HV399686,103840,22,13023,True,False,60
9398382,HW541582,260865,6,432715,True,False,121
10363044,HY554785,499664,14,244477,False,False,17
9608282,HX258549,310513,10,170662,False,False,125
8755472,HV430216,110379,4,208272,False,False,125
9089229,HW234100,188422,49,146407,False,False,15
8522446,HV199390,57914,104,105802,False,False,17
10439502,HZ178376,501483,37,678693,False,False,96
10655357,HZ405262,558866,21,722934,False,False,112
9198739,HW344312,214244,32,59527,False,False,109
10420366,HZ158537,497610,82,522710,True,False,44
10133266,HY321990,417207,39,126579,True,False,121
10651515,HZ401899,557849,104,722046,True,True,109
9065791,HW210495,182662,8,321241,False,False,112
10315891,HY504697,466754,19,177080,True,False,96
9881017,HX531272,376332,68,14891,False,False,113
10694515,HZ449674,571002,3,68834,False,False,121
8926710,HV598857,149785,11,274254,True,True,112
8803312,HV476550,121446,1,227552,False,False,17
9890462,HX540528,378363,4,9914,False,False,121
9527921,HX181078,291956,1,336471,False,True,109
10584267,HZ333896,539530,3,706315,False,False,121
10687725,HZ441899,570134,171,198300,True,False,44
10618371,HZ371574,550090,30,31449,False,True,17
10700564,HZ455800,571719,16,733817,False,False,101
10200234,HY387651,433635,37,140675,False,False,109
9049127,HW193881,178163,10,315609,False,False,125
8924629,HV596882,149316,246,273520,True,False,121
10352381,HY543339,477982,16,17796,False,False,17
9897987,HX548124,380318,21,569264,False,False,101
21192,HW576262,521973,42,692563,False,False,125
10260430,HY446980,450076,20,19534,False,False,17
9722318,HX372598,337738,8,76313,False,False,109
8691451,HV367161,96555,21,180729,False,False,125
9808323,HX457343,358639,71,10564,False,False,119
8746910,HV422180,108673,27,204813,True,False,138
9886733,HX537556,377819,3,376173,False,False,121
8990674,HW137851,165033,1,11949,False,False,121
9274783,HW419134,231839,32,374455,False,False,17
9799509,HX448615,356502,39,294429,True,False,125
9274950,HW418468,231586,29,150448,False,False,96
10628842,HZ381489,552811,143,96189,False,True,17
10469263,HZ207957,512679,90,232826,False,False,17
10151315,HY340574,421693,8,3274,False,False,113
9377269,HW520765,255915,1,68285,True,False,17
9215135,HW360007,217971,10,373220,False,False,125
8767020,HV441568,113252,167,212950,False,False,125
9036631,HW183265,175757,16,312028,False,False,111
8792686,HV466569,119100,66,57674,True,False,125
9227342,HW373995,221273,39,377416,True,False,121
8881367,HV554948,139493,22,7504,True,False,60
10349363,HY540198,476999,16,419480,False,False,109
10775980,HZ542476,596720,22,22318,False,False,122
10389005,HZ125651,489006,55,669703,False,True,125
9379848,HW522672,256437,3,426944,False,False,50
10606294,HZ358150,546349,10,712168,False,False,136
10251548,HY439115,447990,12,637026,False,True,125
10337636,HY528360,487396,32,296420,False,False,138
9435892,HW580016,269960,1,443709,False,True,112
9732306,HX382566,340566,98,222915,False,False,121
10042771,HY232115,393225,19,584763,False,True,96
10688642,HZ442923,569096,32,163603,False,False,109
10784781,HZ552776,599522,32,755224,False,False,109
10406096,HZ142747,493077,4,672657,False,False,125
9184984,HW329760,211003,154,362048,False,False,15
8508890,HV186214,55622,8,99743,False,False,125
9572109,HX222917,301904,10,479018,False,False,125
10145552,HY334632,420249,16,205359,False,False,113
8674440,HV349457,92111,4,57836,False,False,15
10241992,HY429943,445466,22,9365,True,False,76
9518170,HX173612,284243,294,91098,False,False,96
10340448,HY531298,474416,1,17572,False,True,109
10662981,HZ413738,560332,138,120790,False,True,109
9795731,HX444273,355426,7,542595,False,False,60
9369598,HW512904,253655,169,154330,False,False,15
10411523,HZ148444,493930,11,52863,False,False,17
9402174,HW545088,261704,248,4679,False,True,103
9558377,HX209988,298719,1,75558,True,True,17
9404417,HW547954,262235,1,434536,False,True,109
10083836,HY272025,405109,101,595027,False,False,60
9863419,HX513285,372091,139,560802,False,False,121
8517171,HV194034,57599,11,103428,False,False,125
9087645,HW232534,187697,32,328886,False,False,109
9316132,HW459779,241551,22,1609,True,False,76
9242063,HW387996,224550,36,345679,False,False,121
9560988,HX212544,299290,32,476135,False,False,17
9107955,HW243444,190703,92,335848,True,False,125
10150917,HY340211,421182,4,219871,False,False,110
9025686,HW172907,173482,1,308693,False,False,112
10569824,HZ317946,534848,124,702345,True,False,125
9038731,HW184927,176421,1,204070,False,True,112
8459456,HV136870,43621,3,76264,False,False,96
8434616,HV112649,37914,4,64575,False,True,17
10098932,HY287259,407839,102,598690,False,False,109
10593551,HZ344826,542895,1,11558,True,False,109
9663219,HX312981,323756,16,504501,False,True,17
10666591,HZ417315,562182,8,725684,False,False,125
10504028,HZ244762,525031,1,186437,False,True,125
10749795,HZ511780,588065,21,28569,False,False,125
8908136,HV581469,144318,8,223972,False,False,125
8844368,HV517545,130974,98,243516,False,False,121
9193410,HW338183,212912,21,365044,False,False,125
10389570,HZ126456,489355,1,669889,False,True,17
9808976,HX457245,358519,29,546438,False,False,109
9193217,HW337915,212896,3,188667,False,False,121
10230886,HY418590,442339,62,519821,True,False,54
10618815,HZ372054,549809,16,8677,False,False,113
8445173,HV123063,40309,16,69504,False,False,111
9145183,HW290495,200787,68,145826,False,False,53
8486830,HV163758,50194,76,89286,True,False,121
9102898,HW238981,189337,11,38504,False,False,119
8667745,HV341691,90506,32,169928,False,False,111
9176499,HW321302,207805,10,359103,False,False,125
8642992,HV317662,85739,8,159094,False,False,112
9447341,HX100620,272800,12,293454,False,False,125
9583236,HX233510,304081,25,35995,True,False,109
9879748,HX530537,376214,39,23486,True,False,121
9065873,HW210448,182694,19,321285,False,True,109
10702774,HZ458857,573794,130,735226,False,True,121
10635586,HZ387742,554658,16,119965,False,False,32
10618040,HZ370313,549830,3,715116,False,False,121
9111269,HW256236,193787,87,337074,True,False,125
9690373,HX340190,330183,27,512497,True,False,17
9839397,HX488265,366110,26,3322,True,False,101
8637680,HV311858,84390,16,139347,False,True,109
9538635,HX191941,293684,14,110581,False,False,109
8477660,HV153611,47797,1,84619,False,True,72
10693252,HZ447875,570301,4,732475,False,False,125
9269343,HW414400,230773,32,391478,False,False,111
9660914,HX310548,323207,35,503782,False,False,110
10726840,HZ486107,581073,60,282468,False,True,109
10591706,HZ343032,542228,21,99974,False,False,125
8979585,HW119929,160747,1,293228,False,True,135
10450565,HZ189333,506144,3,1644,False,False,119
10672453,HZ424209,564197,22,6757,True,False,122
8579224,HV253817,71392,35,131176,False,False,121
10558924,HZ305970,529697,20,698356,False,False,96
9833006,HX483246,364887,21,553073,False,False,125
9018364,HW164433,171491,32,306385,False,False,17
9047166,HW162516,171056,92,314957,True,False,135
9729776,HX379173,339712,4,524111,False,False,119
10206994,HY394173,435564,1,625884,False,True,17
10039330,HY228996,394712,92,584054,True,False,15
10330770,HY521444,471458,107,656196,True,False,96
10174885,HY362799,427187,4,617819,False,False,112
10119776,HY308314,413912,1,42537,False,True,113
10473503,HZ212833,512920,3,686966,False,False,120
8629879,HV303118,82137,21,97781,False,False,125
9382983,HW525841,256801,4,165733,False,False,121
10317373,HY506427,467176,4,652883,False,False,121
9060122,HW205228,181066,8,319332,False,False,125
9103392,HW247836,191734,3,334119,False,False,17
9613681,HX263343,311838,18,490625,False,False,17
9384330,HW527583,257568,1,428379,False,True,32
10156290,HY345161,422771,10,565786,True,False,125
8609043,HV282675,77860,35,143728,False,False,121
9453122,HX106434,274204,1,19891,False,True,109
8459433,HV136811,43345,68,76251,False,False,56
10332564,HY523215,471995,47,656592,False,False,121
8891630,HV565277,141889,55,261747,True,True,17
10272430,HY460470,453983,83,642027,True,False,125
9225097,HW371691,220683,16,376637,True,False,109
10219147,HY405901,437351,24,171,False,False,22
9816677,HX466549,360786,10,548607,False,False,125
10003421,HY192958,385476,4,312411,False,True,121
8455325,HV132426,42540,11,74098,False,False,96
9154540,HW299866,204045,43,351957,True,True,17
10371969,HZ107639,483983,21,441123,False,False,125
9214406,HW360806,218218,62,372898,True,False,121
10412799,HZ150088,495411,29,674192,False,False,111
8579542,HV254166,71163,19,125450,False,False,109
10659489,HZ409316,560029,22,14510,True,False,122
9814441,HX463506,358688,4,61620,False,False,17
9381303,HW524316,256672,8,427402,False,False,112
9438398,HW554667,270594,76,444493,False,False,125
9958197,HY146011,23240,14,40283,False,False,109
9047916,HW192703,178042,32,291117,False,False,17
9332548,HW476428,245394,3,412352,False,False,62
9473020,HX126017,278841,39,453533,True,False,121
9318824,HW445320,242378,48,24917,False,False,11
10632587,HZ384827,553242,19,718073,False,False,96
10223690,HY410226,440073,27,195806,True,False,17
8879292,HV552973,12593,16,257062,False,False,109
10405872,HZ142275,492797,32,672488,False,False,111
9105318,HW248589,169199,19,334826,False,False,125
10667925,HZ418823,562507,16,312556,False,False,121
9523709,HX178797,291232,39,60797,True,False,121
10628401,HZ379377,552916,11,101192,True,False,33
9428927,HW572830,268270,4,30331,False,False,119
8951763,HW101076,156134,3,26193,True,False,125
8826538,HV499619,125795,37,236684,False,False,82
9871128,HX521170,373789,8,466578,False,False,17
10197232,HY384957,432876,1,623521,False,True,17
9327741,HW471359,244225,3,410656,False,False,121
9102222,HW246488,191414,4,333727,False,False,101
10108647,HY297239,411280,1,40988,True,True,17
9213635,HW359881,217989,89,52883,True,False,120
8890679,HV564339,141284,11,261342,False,False,117
9576810,HX227056,302889,32,480206,False,False,17
10101587,HY290224,409285,11,343367,False,True,17
9474087,HX127604,277555,21,44066,False,False,101
9620124,HX270113,312301,8,492502,False,False,109
10667107,HZ417776,562354,7,38761,False,False,113
9161850,HW306579,205057,37,37395,False,False,119
9539123,HX192426,294382,15,293234,True,False,53
10701587,HZ457125,573099,35,580095,False,False,121
9740520,HX390721,342583,1,527579,False,True,113
8717409,HV394058,100655,96,192569,False,False,125
10012674,HY202424,387840,11,577135,False,False,17
8440845,HV118698,39123,10,67453,False,False,125
8884849,HV559500,139643,4,259481,False,False,23
10629872,HZ382837,553176,8,303231,False,False,125
10797617,HZ568091,602879,7,757527,False,False,33
10617284,HZ370067,549665,8,10897,False,False,125
10511806,HZ253166,946,3,1530,False,False,121
10564958,HZ312165,533074,4,924,False,False,96
10022496,HY212091,34786,14,58277,False,False,109
10044399,HY233128,395735,32,585100,False,False,109
8932457,HV604335,151033,11,276224,True,True,109
10137915,HY326685,418380,3,608651,False,False,121
8682839,HV358007,94476,21,176619,False,False,125
9259837,HW405238,228536,8,388289,False,False,125
8622827,HV296627,80983,19,149854,False,False,96
10496733,HZ237626,522957,4,283329,False,False,109
9619657,HX269740,313455,3,492405,False,False,17
9632430,HX281895,316363,32,262934,False,False,17
9425178,HW568104,266957,37,440576,False,False,96
9681986,HX332258,328163,44,510097,False,False,121
9258223,HW403788,227680,1,133478,False,True,109
10716636,HZ474898,578021,11,274194,True,False,125
9585704,HX235892,304778,4,482747,False,False,125
9263065,HW407969,229095,11,389224,False,False,121
10553531,HZ299840,529804,14,103800,False,False,96
10041417,HY227344,394236,78,284957,False,False,46
10667257,HZ418023,562403,22,17590,False,False,72
9882331,HX533607,376988,27,281429,True,False,46
9130449,HW275271,198194,21,343591,False,False,125
10159668,HY348995,423648,55,20714,False,True,125
10565456,HZ312809,532926,21,701166,False,False,125
8740245,HV416041,107557,98,202111,True,False,125
10086947,HY275532,404288,8,165482,False,False,120
10081291,HY269734,404556,11,594290,False,False,121
8939582,HV611248,152663,8,32572,False,False,82
8825057,HV498297,126522,4,89279,True,False,99
8942126,HV614061,153322,4,170449,False,False,125
9104359,HW248463,191878,314,1644,True,False,119
8728841,HV405040,105102,51,197380,True,False,111
9215058,HW361739,218373,3,373188,False,False,99
8458355,HV126127,41036,8,75564,False,False,125
9169506,HW314821,207559,27,412,True,False,103
9467716,HX120784,277680,4,452165,False,False,46
8510225,HV187350,55465,16,100237,False,False,17
10692209,HZ446559,569933,3,107171,False,False,125
10421882,HZ158951,488798,8,674614,False,False,109
9158011,HW301972,204622,16,296607,False,True,17
9221157,HW366520,219568,21,375267,False,False,125
8987288,HW134780,164352,98,27434,True,False,119
10532252,HZ275769,7400,7,12170,False,False,111
9456657,HX109388,274816,63,449084,True,False,96
9194548,HW339256,213231,72,365409,True,False,99
9614537,HX263854,311972,3,297313,False,False,110
9070243,HW215572,183911,39,264279,True,False,121
9337304,HW481265,240123,10,413820,False,False,112
10272540,HY460673,454027,84,642061,True,False,125
10732425,HZ491825,582743,16,46694,False,False,17
10749447,HZ511196,587771,8,31043,False,False,56
10748679,HZ510092,587715,59,314464,True,False,17
9081402,HW226020,186459,67,27446,False,False,53
8875859,HV549359,138298,22,181267,False,False,122
9566225,HX217090,300473,39,475279,True,False,121
10686588,HZ440278,568739,5,46542,False,False,15
9287304,HW431556,234898,1,164824,False,True,17
10583909,HZ333568,539447,27,185051,False,True,109
8469451,HV146079,45831,230,80923,True,False,125
10597103,HZ345882,542932,138,110374,False,False,94
8664198,HV339839,90477,136,168592,False,False,121
9046384,HW191403,177968,38,289369,False,False,109
10222474,HY409179,439750,1,250258,False,True,125
8957273,HW106586,157488,21,285676,False,False,125
9050760,HW196180,179137,19,316307,False,False,121
9949778,HY138447,21452,8,37095,False,False,125
8458494,HV135587,43322,22,1609,True,False,76
10600688,HZ352505,544705,4,20674,False,False,82
10699975,HZ455373,571255,16,15231,False,False,109
9367774,HW510811,253647,88,3801,False,False,125
9498594,HX151382,284644,58,357024,False,False,17
8800778,HV473054,120317,17,226480,False,True,17
9344375,HW487897,247668,16,415968,False,False,17
10743586,HZ504121,585996,22,529173,False,False,122
9536530,HX190369,293784,10,469925,False,False,125
9820112,HX469461,361583,8,40547,False,False,109
10791566,HZ561561,601769,24,460880,False,False,109
9321573,HW465433,242489,4,408692,False,False,101
9089159,HW234095,188387,68,329444,False,False,113
10421949,HZ160555,498119,10,676284,False,False,125
10119122,HY307234,413552,4,603699,False,False,125
10735165,HZ494742,583487,15,742964,False,False,111
10038968,HY228828,393239,11,584004,False,True,110
9437791,HW581946,268245,7,444303,False,False,132
8516822,HV193694,56616,32,103278,False,False,44
8648161,HV321729,86371,8,161262,False,False,101
8716625,HV391381,101998,29,15554,False,False,17
8590415,HV264624,67166,4,136023,False,False,125
9774597,HX424705,350733,55,537154,True,True,17
9457086,HX109715,274886,11,449174,False,False,125
9659228,HX309285,322806,4,131389,False,False,121
9768887,HX419917,349613,87,535883,True,False,125
10725510,HZ484285,580726,22,143641,False,False,46
10242670,HY430932,445715,4,635033,False,False,125
9431874,HW575316,268807,11,49825,False,False,119
8821658,HV494522,84594,104,59458,False,True,17
10218629,HY405304,437931,104,395958,False,False,17
9178469,HW323521,209438,32,359898,False,False,109
8551319,HV227036,64984,1,118625,False,True,125
8991565,HW138730,165260,127,297253,False,False,121
10374933,HZ111498,485249,37,666850,False,True,109
10037203,HY226644,394059,4,583438,False,False,101
10391030,HZ127910,489832,23,641373,False,False,109
8755368,HV430502,105929,8,202534,False,False,109
8884255,HV558723,139593,8,259204,False,False,121
10096328,HY284509,408301,6,318522,True,False,109
8636520,HV310966,84158,1,156081,False,True,121
8956607,HW105725,157273,21,285365,False,False,135
10799209,HZ569618,604422,10,320287,False,False,72
9262884,HW407568,229116,7,266950,False,False,60
10220979,HY407941,439279,1,629430,True,True,109
10120016,HY308652,413995,3,603993,False,False,121
9024385,HW171721,173257,4,308358,False,False,101
9189862,HW334755,212079,10,363881,False,False,101
10296470,HY484682,460677,4,647792,False,False,125
9105792,HW250370,175594,19,334644,True,True,17
9597796,HX248729,308301,76,486484,True,False,121
8600101,HV274326,75894,21,140046,False,False,125
10530091,HZ272930,7816,21,12567,False,False,135
10478378,HZ217469,515328,3,6607,False,False,96
9223003,HW369304,220183,3,375794,False,False,121
10135283,HY323503,416975,32,607853,False,False,111
8859081,HV532518,134340,22,435,True,False,60
8684934,HV359464,94776,1,177561,False,True,109
10338252,HY529087,473760,3,657984,False,False,15
8699268,HV375450,98182,35,184523,False,False,121
10661756,HZ412503,561001,58,626643,False,False,121
8506000,HV182892,54961,11,98350,False,True,17
9951446,HY140137,20652,38,37708,False,False,109
9715737,HX365780,336423,283,9620,True,False,11
10378932,HZ114182,486079,121,306,False,False,119
9131732,HW276697,198646,3,9841,True,False,121
9296619,HW441660,237323,39,182819,True,False,121
9815727,HX465277,360587,39,548275,True,False,125
9202740,HW346436,214327,1,368477,False,True,121
9754822,HX404624,345896,29,531591,False,False,111
9561870,HX213857,299738,8,166022,False,False,109
8628535,HV301833,82093,3,79509,True,False,17
10574093,HZ321867,535924,1,703239,False,True,125
9153058,HW297958,203581,4,351375,False,False,125
8423098,HV102149,35573,32,59475,True,False,109
10160556,HY349536,423913,4,9850,True,False,119
10699276,HZ453727,572111,82,703580,False,False,121
10560470,HZ307503,529730,17,469352,False,False,109
10151675,HY341017,421809,1,612219,False,True,109
9289781,HW434872,235697,16,153423,False,False,109
10670982,HZ422576,563078,32,74549,False,False,99
10668035,HZ418981,562685,11,44321,False,False,122
9911830,HY100958,13168,1,20984,False,True,109
8594493,HV268626,74674,39,137566,True,False,109
8728404,HV404485,104969,26,197139,False,False,121
9961227,HY149864,24736,15,41581,False,False,125
9868686,HX519148,373323,1,37539,False,True,17
9297505,HW442733,237612,66,401193,True,False,121
10518429,HZ260227,3177,10,5469,False,False,125
9246777,HW392634,225590,33,383830,False,False,138
9868035,HX518548,372402,4,562031,False,False,112
10397595,HZ133860,397583,24,2521,False,False,125
9433147,HW576786,268933,4,442755,False,False,96
9129451,HW274205,198049,11,101758,False,False,121
9606407,HX256209,310131,6,488654,True,False,125
9891857,HX542501,379100,11,567938,False,False,15
8926200,HV598235,149630,27,71024,True,False,112
9570609,HX221259,301509,92,324381,True,False,121
10254378,HY442281,448788,11,637798,False,False,121
8896876,HV570343,142611,294,263618,False,False,94
8801269,HV474432,121004,3,13957,False,False,96
9697842,HX347726,332081,32,71061,False,False,17
8869227,HV542854,135992,20,253279,False,False,96
21742,HY132441,522507,42,692913,True,False,15
10570038,HZ316636,536989,26,704123,True,False,121
8552885,HV228673,65411,16,119373,False,True,17
10330634,HY521235,471403,1,656151,False,True,15
9118964,HW262948,195600,21,339700,False,False,109
9318889,HW462562,241970,21,408014,False,False,125
10021801,HY211565,390209,1,206113,True,False,109
8478917,HV155374,47718,4,85363,False,False,101
10548081,HZ294342,528016,4,697116,False,False,125
8715938,HV392231,101802,10,141011,False,False,125
9985353,HY175002,30785,76,51298,True,False,125
8881582,HV555176,139321,21,257847,False,False,101
9260711,HW405840,228480,68,70428,False,False,56
9385901,HW529531,258051,49,15962,False,False,122
9576670,HX226723,302889,21,150256,True,True,135
10494575,HZ235417,520135,71,372783,True,False,125
8919895,HV591850,148105,11,271809,False,True,25
8804740,HV478599,121241,133,228283,False,False,125
9505859,HX161379,287048,27,284633,True,False,35
10382395,HZ118644,487271,1,8790,False,True,17
8483128,HV159877,49298,1,49768,True,True,17
9537276,HX190808,12866,1,470036,False,True,109
8858004,HV531755,134138,54,242979,False,True,17
8803633,HV477244,121574,4,227708,False,False,122
9854678,HX503754,369757,59,162022,True,False,110
8519749,HV161455,530475,39,4869,True,False,17
8799168,HV472749,118284,1,123492,False,True,109
8557986,HV233938,65909,32,121947,False,False,109
9080117,HW225014,186228,39,312959,True,False,121
10073650,HY262350,402611,4,592389,False,False,15
10455159,HZ194727,508629,59,683942,False,False,112
10326736,HY517318,470266,60,643189,True,True,17
10778270,HZ543955,596220,16,286043,False,False,17
10513443,HZ254771,1300,8,2226,False,True,17
9815780,HX463962,359991,10,111962,False,False,125
10662102,HZ412884,561179,161,724896,True,False,112
8611979,HV285818,78598,21,145111,True,True,109
8761455,HV436273,112133,3,210718,False,False,125
9138359,HW283843,200334,49,2695,False,False,72
9047377,HW192044,178141,7,315010,True,False,118
10059651,HY248346,399027,29,500130,False,False,96
8939614,HV611233,152686,32,164041,False,False,113
10793321,HZ563771,600649,11,756002,False,True,101
9978117,HY167642,28947,1,48351,False,True,17
8707374,HV383962,99990,3,61273,False,False,76
10028821,HY218669,391994,60,337749,False,True,109
10300698,HY489297,462237,39,648885,True,False,125
9464591,HX117118,276289,43,323466,False,False,120
9699629,HX349499,332478,1,289019,True,True,109
9422739,HW566447,266735,4,321823,False,False,17
8755736,HV430864,110863,35,144398,False,False,121
10184340,HY371873,429438,87,138175,True,False,121
10487318,HZ227307,490702,22,6913,True,False,60
9678283,HX328159,327343,1,508920,False,True,125
9250324,HW395423,226066,1,384948,False,True,122
8727154,HV402602,99210,17,196434,False,False,109
9162355,HW307082,204009,16,354411,False,True,125
10564547,HZ311502,533051,22,1845,True,False,60
9105865,HW250432,192292,21,97047,False,False,4
9554117,HX206297,297814,6,474339,False,False,132
8975008,HW122167,160932,24,291437,False,False,20
9223571,HW369161,219549,32,375928,False,False,132
10243077,HY431372,445874,96,235879,True,False,125
8873333,HV547071,137533,16,254845,False,False,109
10575831,HZ324449,536431,10,318538,False,False,125
10014608,HY204338,388322,35,577619,False,False,121
8530366,HV207458,53284,294,109566,False,False,22
9342198,HW485905,183889,8,214978,False,False,96
9084413,HW228610,186801,15,327543,False,False,52
9794274,HX442937,355154,22,11989,True,False,122
9691636,HX341291,330452,3,512845,False,False,121
8675674,HV350939,92949,22,22658,False,False,60
10530942,HZ274179,8163,39,13077,True,False,121
9565032,HX216420,300320,8,327425,False,False,125
9813786,HX462646,359917,151,56207,False,False,119
10351494,HY542074,477602,76,224545,True,False,121
10709395,HZ466708,574974,32,736304,False,False,111
9873098,HX523589,374511,15,563248,False,False,52
9734682,HX384802,341070,1,525775,False,True,96
9540107,HX193065,294614,98,212625,False,False,112
9204889,HW350562,215863,11,369388,False,False,109
9904468,HX554828,382068,29,272222,False,False,17
10531484,HZ274946,8409,3,13542,False,False,110
8630834,HV304498,82442,17,132525,False,True,17
10551228,HZ297856,529062,8,697860,False,False,15
9490208,HX144247,283041,39,458159,True,False,125
10022995,HY212600,390448,26,382703,False,False,121
9847390,HX496250,367959,22,4806,True,False,76
8905382,HV579549,145206,1,31739,False,True,17
9862067,HX511892,371696,1,5771,False,True,80
8953385,HV621472,155279,8,284191,False,False,125
8952750,HW101860,155196,8,283931,False,False,96
9534656,HX188579,293463,71,6355,True,False,119
8601679,HV275892,76296,11,140646,False,False,121
9290815,HW435760,233803,15,12091,False,False,56
8753500,HV428644,110332,4,33575,False,False,101
9036487,HW183172,175830,16,311966,False,False,109
9787776,HX437159,353770,67,6684,False,False,80
9197790,HW343065,213580,7,366753,False,False,17
9141859,HW287064,201048,1,347571,False,True,121
9511089,HX140284,282226,92,380371,False,False,125
8492846,HV169656,51730,21,92214,False,False,125
10749335,HZ510925,587953,1,38853,False,True,17
8944570,HV617016,153974,1,200931,False,True,109
9289969,HW434993,235773,55,79570,True,True,17
10335731,HY526889,473075,16,657399,False,False,109
10155955,HY344676,422674,22,6913,True,False,60
10197079,HY384678,432826,3,170758,False,False,99
8684843,HV359842,94888,58,114805,False,False,101
9300122,HW445252,238228,4,402034,True,False,125
10678817,HZ431755,566297,1,19116,False,True,17
9807130,HX456462,358419,22,1131,True,False,60
9814663,HX463857,360195,17,421242,False,False,109
10720864,HZ479373,579371,21,58120,False,False,125
10415602,HZ153724,495932,3,674696,False,False,121
9434783,HW578577,269563,24,427130,False,False,96
10710930,HZ468759,576399,7,464507,False,False,96
9448624,HX101937,273134,87,46356,True,False,125
9228651,HW375204,221550,39,377826,True,False,0
10302590,HY491058,462765,115,649322,True,False,125
10713838,HZ471812,577124,16,737870,True,True,109
10575152,HZ323113,536294,43,648524,False,False,110
10750510,HZ512621,588065,136,746702,False,False,125
9535732,HX189404,289328,1,469642,False,True,109
10386090,HZ122630,488320,2,3060,True,False,87
9165823,HW311315,206722,11,355829,False,False,109
8760772,HV435221,111757,4,210343,False,False,50
10743611,HZ504110,585682,21,615071,False,False,125
10762728,HZ527091,592208,9,426107,False,False,102
9556725,HX208373,298337,26,454325,False,False,121
8706406,HV382802,100068,3,187705,True,False,121
8873011,HV546369,137572,4,254698,False,False,125
8559418,HV234778,66620,32,122481,False,False,111
10168310,HY357148,425836,88,232343,False,False,125
9336617,HW480263,246308,6,413520,True,False,135
8547092,HV222899,63426,21,116702,False,False,125
8934885,HV606848,149652,8,277167,False,False,17
9886821,HX537605,377852,1,566721,False,True,109
10738630,HZ498681,584614,76,743867,True,False,121
